151603712,377160,5
87445402,377160,5
25096601,377160,1
211925330,377160,5
115396529,377160,4
4834220,377160,4
65229865,377160,1
65958466,377160,5
91800733,377160,5
43913966,377160,5
64787956,377160,5
68316900,377160,5
48028873,377160,5
131940023,377160,5
89732768,377160,5
115037563,377160,3
13565651,377160,5
65420540,377160,2
101690993,377160,5
53898495,377160,4
77830706,377160,1
76420334,377160,5
45974860,377160,5
39082468,377160,5
24469287,377160,5
39622853,377160,5
111754806,377160,5
99077905,377160,5
9128105,377160,5
12259303,377160,5
77124916,377160,5
2259650,377160,5
59115473,377160,5
233424343,377160,5
71390526,377160,5
234190577,377160,5
98624963,377160,5
183337134,377160,5
110906645,377160,2
298950,377160,5
62878249,377160,5
50801801,377160,1
173940259,377160,5
212570211,377160,1
54293428,377160,1
100351493,377160,5
73518199,377160,5
100311267,377160,3
301299641,377160,3
46637811,377160,5
171067153,377160,5
170460109,377160,5
60859324,377160,5
108223505,377160,1
33282871,377160,2
49893565,377160,5
27262175,377160,1
66464409,377160,5
43684632,377160,5
94269421,377160,3
167302978,377160,3
86055705,377160,5
66255019,377160,5
39037163,377160,5
108007732,377160,5
70408902,377160,4
191126693,377160,5
30699429,377160,5
24721232,377160,5
51085779,377160,5
49462664,377160,5
96588736,377160,5
86469479,377160,5
15196746,377160,5
58435428,377160,5
43446880,377160,5
34919318,377160,2
99264709,377160,5
88035166,377160,5
11161178,377160,5
73305545,377160,1
23225650,377160,3
80363319,377160,5
108750879,377160,5
57603447,377160,5
27403206,377160,5
71527252,377160,5
149143479,377160,5
124059151,377160,5
62481936,377160,5
58530556,377160,5
30246419,377160,5
80550861,377160,5
167167647,377160,5
88525821,377160,5
301613541,377160,1
127335438,377160,5
185258131,377160,5
190191843,377160,5
58761868,377160,5
17530772,377160,5
156565178,377160,5
213720494,377160,5
11940338,377160,5
83135348,377160,5
185079540,377160,5
118852041,377160,3
16084897,377160,5
20704366,377160,5
48798067,377160,5
36557643,377160,5
19696244,377160,5
115167911,377160,5
199013605,377160,1
238169854,377160,5
124725852,377160,5
10599862,377160,5
122956129,377160,5
251635136,377160,5
167815968,377160,5
129117376,377160,5
31187179,377160,3
294585971,377160,5
40212239,377160,5
55755821,377160,2
8776918,377160,5
48626533,377160,2
13190476,377160,5
137610845,377160,5
262195804,377160,1
12144171,377160,1
65145468,377160,5
40084096,377160,5
236496373,377160,5
188471612,377160,1
10253354,377160,5
95037089,377160,5
32126281,377160,5
109598076,377160,4
44545959,377160,5
14465359,377160,5
67579257,377160,5
161816812,377160,5
44314169,377160,2
59925638,377160,5
122094388,377160,3
38317154,377160,5
138482130,377160,5
298178235,377160,5
105503045,377160,2
92436417,377160,5
58289184,377160,5
135147743,377160,3
166880158,377160,5
31669242,377160,5
127628725,377160,1
45353031,377160,4
6144819,377160,5
133378280,377160,5
47457723,377160,1
108264287,377160,5
36404933,377160,5
47384303,377160,5
92276000,377160,3
42657809,377160,5
154230723,377160,2
161896440,377160,1
151603712,22380,3
53875128,22380,2
11373749,22380,1
9823354,22380,1
168031436,22380,5
48239695,22380,5
25096601,22380,4
72842694,22380,1
65229865,22380,5
65958466,22380,5
34177747,22380,5
60217594,22380,1
121280370,22380,5
117531196,22380,5
87071236,22380,1
64787956,22380,1
44482198,22380,5
167202599,22380,5
277679482,22380,1
12610800,22380,1
75277726,22380,4
78341587,22380,1
68049243,22380,5
48028873,22380,5
131940023,22380,5
178168238,22380,1
75011941,22380,1
72488020,22380,2
57974873,22380,5
13565651,22380,5
101690993,22380,5
82020006,22380,1
106028574,22380,5
53898495,22380,5
77830706,22380,4
81585721,22380,5
75231491,22380,5
76420334,22380,3
69009454,22380,1
83198547,22380,5
105877396,22380,1
39082468,22380,5
24469287,22380,5
39622853,22380,4
11403772,22380,5
99077905,22380,1
156879739,22380,5
126269125,22380,5
122188548,22380,1
2259650,22380,1
233424343,22380,5
71390526,22380,5
114416197,22380,1
201889336,22380,5
1612666,22380,3
79715089,22380,1
110906645,22380,5
156297441,22380,5
30440303,22380,1
298950,22380,5
173940259,22380,1
122026623,22380,1
54293428,22380,5
186642906,22380,2
