151603712,377160,5
87445402,377160,5
211925330,377160,5
115396529,377160,3
4834220,377160,3
65958466,377160,5
91800733,377160,5
43913966,377160,5
64787956,377160,5
68316900,377160,5
48028873,377160,5
131940023,377160,5
89732768,377160,5
115037563,377160,2
13565651,377160,5
65420540,377160,2
101690993,377160,5
53898495,377160,3
77830706,377160,1
76420334,377160,5
45974860,377160,5
39082468,377160,5
24469287,377160,5
39622853,377160,5
111754806,377160,5
99077905,377160,5
9128105,377160,4
12259303,377160,5
77124916,377160,5
2259650,377160,5
59115473,377160,5
233424343,377160,5
71390526,377160,5
234190577,377160,5
98624963,377160,5
183337134,377160,5
110906645,377160,2
298950,377160,5
62878249,377160,5
50801801,377160,1
173940259,377160,5
212570211,377160,1
100351493,377160,5
73518199,377160,5
100311267,377160,2
301299641,377160,2
46637811,377160,5
171067153,377160,5
170460109,377160,5
60859324,377160,5
33282871,377160,2
49893565,377160,5
27262175,377160,1
66464409,377160,5
43684632,377160,5
94269421,377160,2
167302978,377160,2
86055705,377160,5
66255019,377160,5
39037163,377160,5
108007732,377160,5
70408902,377160,3
191126693,377160,5
30699429,377160,4
24721232,377160,5
51085779,377160,5
49462664,377160,5
96588736,377160,5
86469479,377160,4
15196746,377160,5
58435428,377160,5
43446880,377160,5
34919318,377160,2
99264709,377160,5
88035166,377160,5
11161178,377160,5
73305545,377160,1
23225650,377160,2
80363319,377160,5
108750879,377160,5
57603447,377160,5
27403206,377160,4
71527252,377160,5
149143479,377160,5
124059151,377160,5
62481936,377160,5
58530556,377160,5
30246419,377160,5
80550861,377160,5
167167647,377160,5
88525821,377160,4
301613541,377160,1
127335438,377160,5
185258131,377160,5
190191843,377160,4
58761868,377160,5
17530772,377160,5
156565178,377160,5
213720494,377160,5
11940338,377160,5
83135348,377160,5
185079540,377160,5
118852041,377160,2
16084897,377160,5
20704366,377160,5
48798067,377160,5
36557643,377160,5
19696244,377160,5
115167911,377160,5
199013605,377160,1
238169854,377160,5
124725852,377160,5
10599862,377160,5
122956129,377160,5
251635136,377160,5
167815968,377160,5
129117376,377160,5
31187179,377160,2
294585971,377160,5
40212239,377160,5
55755821,377160,2
8776918,377160,5
48626533,377160,2
13190476,377160,5
137610845,377160,5
12144171,377160,1
65145468,377160,5
40084096,377160,5
236496373,377160,5
188471612,377160,1
10253354,377160,5
95037089,377160,5
32126281,377160,5
109598076,377160,3
44545959,377160,5
14465359,377160,5
67579257,377160,4
161816812,377160,4
44314169,377160,2
59925638,377160,5
122094388,377160,2
38317154,377160,5
138482130,377160,5
298178235,377160,5
105503045,377160,2
92436417,377160,5
58289184,377160,5
135147743,377160,2
166880158,377160,5
31669242,377160,5
45353031,377160,3
6144819,377160,5
133378280,377160,5
47457723,377160,1
108264287,377160,5
36404933,377160,5
47384303,377160,4
92276000,377160,2
42657809,377160,5
154230723,377160,2
161896440,377160,1
151603712,550,2
53875128,550,5
11373749,550,5
54103616,550,3
64350600,550,2
151229648,550,1
63276972,550,1
148510973,550,1
9823354,550,1
107886872,550,5
19586574,550,2
215540943,550,2
42928788,550,2
42061089,550,4
86338111,550,5
74232403,550,1
112994491,550,1
92914917,550,3
72842694,550,1
20200395,550,3
32498610,550,4
85714521,550,3
49767455,550,5
61676491,550,2
122803519,550,3
34177747,550,5
49350285,550,5
31727716,550,5
117129725,550,1
242242432,550,2
91800733,550,2
106760673,550,5
1950243,550,5
142183287,550,2
43913966,550,5
121280370,550,1
120725727,550,5
151397156,550,4
87071236,550,1
62317148,550,4
44482198,550,5
138570935,550,1
79411077,550,5
167202599,550,5
167106826,550,2
52907921,550,2
12610800,550,1
83420834,550,3
87832209,550,3
57798235,550,2
90541290,550,5
159777976,550,2
48028873,550,2
57433226,550,2
93413084,550,2
24366790,550,2
174415183,550,2
193156880,550,2
62545742,550,2
115037563,550,2
77279068,550,3
159946174,550,5
80164199,550,1
131032344,550,5
106147454,550,5
26430231,550,1
28064589,550,1
93644606,550,3
234108053,550,1
176539817,550,1
118792304,550,4
37827989,550,4
87734805,550,2
13565651,550,2
134967717,550,4
35729292,550,5
82020006,550,5
35009482,550,5
